2000;0,00000912;0,00671602;0,00926676;0,00492642;0,01021154;
4000;0,00002024;0,05071862;0,063841;0,00176106;0,06594868;
8000;0,00001996;0,0900297;0,1242937;0,00192478;0,1613503;
16000;0,00004872;0,4868251;0,5283438;0,00349542;0;
32000;0,00009778;1,71032244;2,38019528;0,0097457;0;
64000;0,00020086;6,8394142;9,674051;0,04214058;0;
128000;0,00048056;30,60143106;39,55019076;0,04606452;0;
